"Vote Type (FOR=1,AGAINST=2)","County","Candidate Name","Party","Office Name","Office District","Winner","Write-In?", LEGS 45,LEGS 26,LEGS 27C,LEGS 37B,LEGS 04,LEGS 47A,LEGS 02A,LEGS 08,LEGS 47B,LEGS 30A,LEGS 34A,LEGS 28,LEGS 44A,LEGS 07,LEGS 03B,LEGS 13,LEGS 17,LEGS 29B,LEGS 21,LEGS 31A,LEGS 34B,LEGS 44B,LEGS 12,LEGS 18,LEGS 11,LEGS 38B,LEGS 22,LEGS 31B,LEGS 33,LEGS 16,LEGS 20,LEGS 19,LEGS 23A,LEGS 32,LEGS 43,LEGS 25,LEGS 10,LEGS 36,LEGS 03A,LEGS 09B,LEGS 09A,LEGS 39,LEGS 05,LEGS 29A,LEGS 42A,LEGS 30B,LEGS 46,LEGS 27B,LEGS 29C,LEGS 35A,LEGS 14,LEGS 15,LEGS 01B,LEGS 40,LEGS 41,LEGS 35B,LEGS 24,LEGS 37A,LEGS 01A,LEGS 01C,LEGS 42B,LEGS 38C,LEGS 06,LEGS 02B,LEGS 27A,LEGS 23B,LEGS 38A
1,11,"Julie Stevenson Solt",BOT,Judge of the Circuit Court,06,Y,,,,,,34644,,,,,,,,,,11931,,,,,,,,,,,,,,,,,,,,,,,,18822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Other Write-Ins",BOT,Judge of the Circuit Court,06,,Y,,,,,423,,,,,,,,,,138,,,,,,,,,,,,,,,,,,,,,,,,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,"John M. Maloney",BOT,Judge of the Circuit Court,06,Y,,,,,,,,,,,,,,,,,,17761,,,,,,,18836,,,,,,21884,15589,19388,,,,,,,,,,18389,,,,,,,,,20452,19639,,,,,,,,,,,,,,,
1,16,"Karla N. Smith",BOT,Judge of the Circuit Court,06,Y,,,,,,,,,,,,,,,,,,17168,,,,,,,19150,,,,,,21886,16861,18820,,,,,,,,,,17516,,,,,,,,,20014,18375,,,,,,,,,,,,,,,
1,16,"Harry C. Storm",BOT,Judge of the Circuit Court,06,Y,,,,,,,,,,,,,,,,,,14037,,,,,,,15746,,,,,,19113,13119,15288,,,,,,,,,,13531,,,,,,,,,15863,15831,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",BOT,Judge of the Circuit Court,06,,Y,,,,,,,,,,,,,,,,,452,,,,,,,511,,,,,,534,412,484,,,,,,,,,,383,,,,,,,,,537,512,,,,,,,,,,,,,,,
1,17,"April T. Ademiluyi",BOT,Judge of the Circuit Court,07,,,,8624,,,,6412,,,1990,,,,,,,,,,8001,,,,,,,,10560,,,,,,3180,,,8767,,,,,,,,,,,,1369,,,,,,,,,10275,,,,,,,,1984,6256,
1,17,"Herman C. Dawson",BOT,Judge of the Circuit Court,07,Y,,,13087,,,,7573,,,2388,,,,,,,,,,9470,,,,,,,,12378,,,,,,3999,,,13046,,,,,,,,,,,,2208,,,,,,,,,13988,,,,,,,,3452,9703,
1,17,"Dorothy Michelle Engel",BOT,Judge of the Circuit Court,07,Y,,,13871,,,,8735,,,2658,,,,,,,,,,10694,,,,,,,,14444,,,,,,4449,,,13819,,,,,,,,,,,,2304,,,,,,,,,14636,,,,,,,,3730,10662,
1,17,"Karen Holliday Mason",BOT,Judge of the Circuit Court,07,Y,,,14784,,,,8962,,,2716,,,,,,,,,,10812,,,,,,,,14613,,,,,,4475,,,14747,,,,,,,,,,,,2482,,,,,,,,,15402,,,,,,,,3866,10844,
1,17,"Ingrid Turner",BOT,Judge of the Circuit Court,07,Y,,,14055,,,,8304,,,2484,,,,,,,,,,9881,,,,,,,,14515,,,,,,4665,,,14353,,,,,,,,,,,,2430,,,,,,,,,15133,,,,,,,,3677,11730,
1,17,"Other Write-Ins",BOT,Judge of the Circuit Court,07,,Y,,266,,,,187,,,70,,,,,,,,,,353,,,,,,,,343,,,,,,131,,,222,,,,,,,,,,,,49,,,,,,,,,258,,,,,,,,75,226,
1,03,"Shannon E. Avery",BOT,Judge of the Circuit Court,08,Y,,14610,,,,,,,,,,,,4249,,,,,,,,,,,,,,,,,,,,,,14984,,,,,,,,,,,,14429,,,,,,,13828,13215,,,,,,,,,,,,
1,03,"Audrey J. Sylvia Carrion",BOT,Judge of the Circuit Court,08,Y,,10958,,,,,,,,,,,,3235,,,,,,,,,,,,,,,,,,,,,,12401,,,,,,,,,,,,12157,,,,,,,10907,10959,,,,,,,,,,,,
1,03,"Michael A. DiPietro",BOT,Judge of the Circuit Court,08,Y,,12131,,,,,,,,,,,,3400,,,,,,,,,,,,,,,,,,,,,,13236,,,,,,,,,,,,14461,,,,,,,11794,11611,,,,,,,,,,,,
1,03,"Karen Chaya Friedman",BOT,Judge of the Circuit Court,08,Y,,12462,,,,,,,,,,,,3824,,,,,,,,,,,,,,,,,,,,,,13760,,,,,,,,,,,,12764,,,,,,,12229,13600,,,,,,,,,,,,
1,03,"Wanda Keyes Heard",BOT,Judge of the Circuit Court,08,Y,,12383,,,,,,,,,,,,3733,,,,,,,,,,,,,,,,,,,,,,13590,,,,,,,,,,,,12348,,,,,,,11996,11883,,,,,,,,,,,,
1,03,"Cynthia H. Jones",BOT,Judge of the Circuit Court,08,Y,,13335,,,,,,,,,,,,4091,,,,,,,,,,,,,,,,,,,,,,14249,,,,,,,,,,,,13022,,,,,,,12878,12707,,,,,,,,,,,,
1,03,"Other Write-Ins",BOT,Judge of the Circuit Court,08,,Y,549,,,,,,,,,,,,148,,,,,,,,,,,,,,,,,,,,,,692,,,,,,,,,,,,714,,,,,,,495,532,,,,,,,,,,,,
1,00,"Michele D. Hotten",BOT,Judge Court of Appeals,04,Y,,,20968,,,,12740,,,3744,,,,,,,,,,15345,,,,,,,,20904,,,,,,6689,,,20741,,,,,,,,,,,,3407,,,,,,,,,22384,,,,,,,,5014,15132,
2,00,"Michele D. Hotten",BOT,Judge Court of Appeals,04,Y,,,3564,,,,2088,,,663,,,,,,,,,,2793,,,,,,,,3414,,,,,,1283,,,3386,,,,,,,,,,,,718,,,,,,,,,3728,,,,,,,,1025,2719,
1,00,"Clayton Greene, Jr.",BOT,Judge Court of Appeals,05,Y,,,,9781,,,,,,,15189,,28588,,,,,,8034,5223,7197,,,,,,,,19669,30110,,,,,23141,,,,,,,,,,9354,,8186,,6093,10035,,,,,,,,,,,,,,,,4195,,
2,00,"Clayton Greene, Jr.",BOT,Judge Court of Appeals,05,Y,,,,2356,,,,,,,3353,,7847,,,,,,1953,1446,2209,,,,,,,,6138,7735,,,,,6649,,,,,,,,,,2331,,2426,,1419,2294,,,,,,,,,,,,,,,,1119,,
1,00,"Dan Friedman",BOT,Judge Special Appeals At Large,,Y,,17652,19440,9516,19246,34585,11783,21821,23051,3531,14301,14823,27591,5406,29390,10723,25802,20056,7854,19675,6960,9984,13140,20622,21086,23370,7786,19578,18836,28865,24477,18243,21598,6238,22083,18151,19095,18824,25268,16803,7318,20481,20251,30997,9222,7533,7863,18821,9120,9828,9128,23110,21671,9803,17394,17044,21647,20655,6552,9955,9152,19975,10703,20432,6917,8668,14263,9253
2,00,"Dan Friedman",BOT,Judge Special Appeals At Large,,Y,,5600,4766,2521,3553,6278,2826,3549,6783,824,3750,4114,8643,1713,7948,1721,5464,3684,2069,4854,2328,2071,3820,5121,3406,4727,1692,4379,6534,8361,3462,2611,4078,1639,7379,5083,4705,5356,5351,2929,1327,4982,4562,9107,2367,1462,2527,4607,2388,2473,1842,5243,4964,1373,4931,4018,4783,5096,1724,1334,1510,5233,2332,6996,1288,2568,3396,1964
1,00,"Timothy E. Meredith",BOT,Judge Special Appeals,05,Y,,,,9694,,,,,,,14592,,28174,,,,,,8004,5131,6957,,,,,,,,19028,29629,,,,,22163,,,,,,,,,,9387,,8041,,6097,10050,,,,,,,,,,,,,,,,4086,,
2,00,"Timothy E. Meredith",BOT,Judge Special Appeals,05,Y,,,,2297,,,,,,,3351,,8074,,,,,,1894,1401,2271,,,,,,,,6193,7427,,,,,7135,,,,,,,,,,2173,,2265,,1323,2216,,,,,,,,,,,,,,,,1188,,
1,00,"Patrick L. Woodward",BOT,Judge Special Appeals,07,Y,,,,,,,,,,,,,,,,,,20103,,,,,,,20952,,,,,,24325,17939,21542,,,,,,,,,,20388,,,,,,,,,23295,22163,,,,,,,,,,,,,,,
2,00,"Patrick L. Woodward",BOT,Judge Special Appeals,07,Y,,,,,,,,,,,,,,,,,,3388,,,,,,,3199,,,,,,3113,2615,3785,,,,,,,,,,4182,,,,,,,,,4747,4100,,,,,,,,,,,,,,,
1,08,"Kevin B. Emmerich",NON,Board of Education,001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3641,,,,,,,,,,,,5465,,,,,,3658,,,,,,,,,,,
1,08,"William Clark Manlove",NON,Board of Education,001,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4651,,,,,,,,,,,,5351,,,,,,3005,,,,,,,,,,,
1,08,"Other Write-Ins",NON,Board of Education,001,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,82,,,,,,50,,,,,,,,,,,
1,08,"Jim Fazzino",NON,Board of Education,002,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7485,,,,,,,,,,,,9862,,,,,,6187,,,,,,,,,,,
1,08,"Ron Lobos",NON,Board of Education,002,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,131,,,,,,101,,,,,,,,,,,
1,08,"Other Write-Ins",NON,Board of Education,002,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,113,,,,,,69,,,,,,,,,,,
1,22,"Bob Bruchey",NON,Mayor of Hagerstown,HG,Y,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4957,,,
1,22,"David S. Gysberts",NON,Mayor of Hagerstown,HG,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4523,,,
1,22,"Other Write-Ins",NON,Mayor of Hagerstown,HG,,Y,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,
1,22,"Kristin B. Aleshire",NON,Hagerstown Council,HG,Y,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,,,
1,22,"Paul D. Corderman",NON,Hagerstown Council,HG,Y,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5011,,,
1,22,"Emily Keller",NON,Hagerstown Council,HG,Y,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5553,,,
1,22,"Dot  McDonald-Kline",NON,Hagerstown Council,HG,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1583,,,
1,22,"Lewis C. Metzner",NON,Hagerstown Council,HG,Y,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4363,,,
1,22,"Don Munson",NON,Hagerstown Council,HG,Y,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4647,,,
1,22,"Penny May Nigh",NON,Hagerstown Council,HG,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4469,,,
1,22,"Carlos Reyes",NON,Hagerstown Council,HG,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2266,,,
1,22,"Aaron C. Smith",NON,Hagerstown Council,HG,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831,,,
1,22,"Other Write-Ins",NON,Hagerstown Council,HG,,Y,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,
1,01,"Lorelee Farrell",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6560,,,,,,1910,3184,,,,,,,
1,01,"Tammy Marie Fraley",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6711,,,,,,1658,3428,,,,,,,
1,01,"Nicholas T. Hadley",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5319,,,,,,2294,2262,,,,,,,
1,01,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,15,36,,,,,,,
1,07,"Marsha B. Herbert",NON,Board of Education     ,,Y,,,,,,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3888,,21433,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Julie Kingsley",NON,Board of Education     ,,,,,,,,2964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5093,,16700,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Mary Kowalski",NON,Board of Education     ,,,,,,,,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2511,,10999,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Donna Sivigny",NON,Board of Education     ,,Y,,,,,,2055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4746,,23462,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,328,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Michael G. Bunitsky",NON,Board of Education     ,,Y,,,,,,21326,,,,,,,,,,7101,,,,,,,,,,,,,,,,,,,,,,,,12279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Ken Kerr",NON,Board of Education     ,,Y,,,,,,21848,,,,,,,,,,7556,,,,,,,,,,,,,,,,,,,,,,,,12504,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Cindy Rose",NON,Board of Education     ,,,,,,,,19642,,,,,,,,,,6435,,,,,,,,,,,,,,,,,,,,,,,,9596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Joy Schaefer",NON,Board of Education     ,,Y,,,,,,22725,,,,,,,,,,8221,,,,,,,,,,,,,,,,,,,,,,,,13413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,487,,,,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Kirsten Coombs",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,20260,,,,,,,9671,,,,,,,,,,,,,,,,,6378,10792,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Vicky Cutroneo",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,9000,,,,,,,4042,,,,,,,,,,,,,,,,,3443,8498,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Christina Delmont-Small",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,16581,,,,,,,7634,,,,,,,,,,,,,,,,,5282,10438,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Mavis Ellis",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,14677,,,,,,,7257,,,,,,,,,,,,,,,,,3906,6112,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Robert Wayne Miller",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,10189,,,,,,,4456,,,,,,,,,,,,,,,,,2769,5356,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Janet Siddiqui",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,12814,,,,,,,5813,,,,,,,,,,,,,,,,,3482,6329,,,,,,,,,,,,,,,,,,,,,,,,,,
1,14,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,,,,,442,,,,,,,189,,,,,,,,,,,,,,,,,91,175,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Steven G. Atkinson",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Joe Goetz",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Ellsworth L. Tolliver",NON,Board of Education     ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"A. Bryan Williams",NON,Board of Education     ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,22,"Pieter Bickford",NON,Board of Education     ,,Y,,,,,,,,12971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2654,,,,4037,,,
1,22,"Donna L. Brightman",NON,Board of Education     ,,,,,,,,,,11334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261,,,,3857,,,
1,22,"Al Martin",NON,Board of Education     ,,,,,,,,,,10769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2154,,,,3108,,,
1,22,"Linda Murray",NON,Board of Education     ,,,,,,,,,,11221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2471,,,,3877,,,
1,22,"Wayne D. Ridenour",NON,Board of Education     ,,Y,,,,,,,,14164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566,,,,3785,,,
1,22,"Stan Stouffer",NON,Board of Education     ,,Y,,,,,,,,12487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2942,,,,3344,,,
1,22,"Melissa Williams",NON,Board of Education     ,,Y,,,,,,,,12746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601,,,,4320,,,
1,22,"Other Write-Ins",NON,Board of Education     ,,,Y,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,,79,,,
1,12,"Charlotte Sebold",NON,Board of Education At Large,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5759,,,,,,,,
1,12,"Tom Woods",NON,Board of Education At Large,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6317,,,,,,,,
1,12,"Other Write-Ins",NON,Board of Education At Large,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,
1,16,"Jeanette Dixon",NON,Board of Education At Large,,Y,,,,,,,,,,,,,,,,,,12889,,,,,,,13740,,,,,,13570,13925,14802,,,,,,,,,,14837,,,,,,,,,17245,13212,,,,,,,,,,,,,,,
1,16,"Phil Kauffman",NON,Board of Education At Large,,,,,,,,,,,,,,,,,,,,10471,,,,,,,9910,,,,,,13614,6705,10415,,,,,,,,,,9581,,,,,,,,,11405,13329,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education At Large,,,Y,,,,,,,,,,,,,,,,,177,,,,,,,194,,,,,,191,133,181,,,,,,,,,,170,,,,,,,,,208,209,,,,,,,,,,,,,,,
1,19,"Cathy Allen",NON,Board of Education At Large,,Y,,,,,,,,,,,,,,,,,,,6690,,,,,,,,,,,,,,,,,,,,,,,,,,6809,,,,,3635,,,,,,,,,,,,,,,,,,
1,19,"Chris Krush",NON,Board of Education At Large,,,,,,,,,,,,,,,,,,,,,3327,,,,,,,,,,,,,,,,,,,,,,,,,,5427,,,,,2532,,,,,,,,,,,,,,,,,,
1,19,"Other Write-Ins",NON,Board of Education At Large,,,Y,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,30,,,,,,,,,,,,,,,,,,
1,16,"Brandon Orman Rippeon",NON,Board of Education     ,002,,,,,,,,,,,,,,,,,,,7748,,,,,,,7087,,,,,,7652,6285,8532,,,,,,,,,,9189,,,,,,,,,10542,10653,,,,,,,,,,,,,,,
1,16,"Rebecca Smondrowski",NON,Board of Education     ,002,Y,,,,,,,,,,,,,,,,,,14786,,,,,,,15242,,,,,,17559,13017,15382,,,,,,,,,,14581,,,,,,,,,16471,15019,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,,,,,,,,,,,,,,,170,,,,,,,204,,,,,,190,175,176,,,,,,,,,,163,,,,,,,,,208,186,,,,,,,,,,,,,,,
1,16,"Shebra Evans",NON,Board of Education     ,004,Y,,,,,,,,,,,,,,,,,,14656,,,,,,,15138,,,,,,16156,13351,16602,,,,,,,,,,15400,,,,,,,,,18267,14867,,,,,,,,,,,,,,,
1,16,"Anjali Reed Phukan",NON,Board of Education     ,004,,,,,,,,,,,,,,,,,,,7095,,,,,,,6691,,,,,,8315,5804,6840,,,,,,,,,,7868,,,,,,,,,7997,9830,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",NON,Board of Education     ,004,,Y,,,,,,,,,,,,,,,,,188,,,,,,,229,,,,,,216,171,206,,,,,,,,,,165,,,,,,,,,242,215,,,,,,,,,,,,,,,
1,06,"Louise M. Cheek",NON,Board of Education     ,001,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,06,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Raul Jurado",NON,Board of Education     ,001,,,,,,,,,,,,,,,,,,,,,3976,,,,,,,,175,,,,,,1145,,,,,,,,,,,,,,,,,,,,,,,,182,,,,,,,,,57,
1,17,"David H. Murray",NON,Board of Education     ,001,Y,,,,,,,,,,,,,,,,,,,,9273,,,,,,,,363,,,,,,2546,,,,,,,,,,,,,,,,,,,,,,,,451,,,,,,,,,163,
1,17,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,,,,,,,,,,,,,,,,,76,,,,,,,,4,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,3,
1,06,"Kathy S. Dill",NON,Board of Education     ,002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,06,"C. Tolbert Rowe",NON,Board of Education     ,002,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,06,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Juanita Sue Hopkins",NON,Board of Education     ,002,Y,,,,,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Patricia Eubanks",NON,Board of Education     ,004,Y,,,,,,,5625,,,,,,,,,,,,,,,,,,,,,4190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726,,,,,,,,,,
1,17,"Abel Olivo",NON,Board of Education     ,004,,,,,,,,3363,,,,,,,,,,,,,,,,,,,,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033,,,,,,,,,,
1,17,"Other Write-Ins",NON,Board of Education     ,004,,Y,,,,,,39,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,
1,21,"Susie Hayward",NON,Board of Education     ,004,Y,,,,,1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",NON,Board of Education     ,004,,Y,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Raaheela Ahmed",NON,Board of Education     ,005,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2839,,,1104,,,,,,,,,,,,,,,,,,,,,1723,,,,,,,,,8484,
1,17,"Cheryl Landis",NON,Board of Education     ,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726,,,589,,,,,,,,,,,,,,,,,,,,,944,,,,,,,,,6130,
1,17,"Other Write-Ins",NON,Board of Education     ,005,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,1,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,47,
1,21,"Susan Delean-Botkin",NON,Board of Education     ,005,Y,,,,,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"David Short",NON,Board of Education     ,005,,,,,,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",NON,Board of Education     ,005,,Y,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Harry Rieck, III",NON,Board of Education     ,006,Y,,,,,1027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,21,"Other Write-Ins",NON,Board of Education     ,006,,Y,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"John E. Richardson",NON,Board of Education     ,007,,,,1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3429,,,,,,,,,,,,,,,,,,,,,1864,,,,,,,,,,
1,17,"K. Alexander Wallace",NON,Board of Education     ,007,Y,,,2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6407,,,,,,,,,,,,,,,,,,,,,2920,,,,,,,,,,
1,17,"Other Write-Ins",NON,Board of Education     ,007,,Y,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,
